Lat,Long,wards
42.32615884,-71.06274865,9
42.32594372,-71.06290706,9
42.32603924,-71.06243571,9
42.32593941,-71.0623099,9
42.32583307,-71.06217784,9
42.32571408,-71.06202642,9
42.32526719,-71.06201265,9
42.3253801,-71.06221643,9
42.32571545,-71.06263601,9
42.32560808,-71.06250062,9
42.32548909,-71.0623492,9
42.32569795,-71.06307173,9
42.32592101,-71.06266846,9
42.32707413,-71.06372274,9
42.32589715,-71.06321707,9
42.32602261,-71.06333767,9
42.32629337,-71.06382632,9
42.3257354,-71.06386861,9
42.32555739,-71.06425133,9
42.32533292,-71.06405666,9
42.32512817,-71.06446397,9
42.32484577,-71.0654145,9
42.32492908,-71.06548642,13
42.32477211,-71.06489189,13
42.32487131,-71.06464731,13
42.32509583,-71.06420973,13
42.32556353,-71.06357539,13
42.3253628,-71.06521299,9
42.32508646,-71.06524933,9
42.32504572,-71.0652847,9
42.32520761,-71.06472465,9
42.32531318,-71.06551076,9
42.32566688,-71.06546687,9
42.32548155,-71.06588843,9
42.3252387,-71.06568283,9
42.32496983,-71.06546031,9
42.32520307,-71.06634738,9
42.32448339,-71.06587594,9
42.32236195,-71.06678473,9
42.32215152,-71.06646493,9
42.32207711,-71.06636087,9
42.32235835,-71.06625168,9
42.32234656,-71.06606772,9
42.3225798,-71.0668373,9
42.32244169,-71.06507413,9
42.32212784,-71.06306151,9
42.32208192,-71.06306191,9
42.32237251,-71.06326838,9
42.32243187,-71.06336023,9
42.3225758,-71.0634815,9
42.32261717,-71.06347585,9
42.32285884,-71.06367723,9
42.3231031,-71.06388289,9
42.32306939,-71.06389331,9
42.32336373,-71.06410082,9
42.32356726,-71.06431306,9
42.32363698,-71.06433117,9
42.32372048,-71.06444633,9
42.32386332,-71.06452303,9
42.32401591,-71.0647863,9
42.32410648,-71.06472776,9
42.32433438,-71.06491938,9
42.32455988,-71.06510882,9
42.32449291,-71.06518497,9
42.32464941,-71.06494862,9
42.32441482,-71.06474809,9
42.32419207,-71.06455397,9
42.32348932,-71.06394524,9
42.32318778,-71.0636992,9
42.32293646,-71.06349208,9
42.32270138,-71.06329333,9
42.32245233,-71.06308391,9
42.32221248,-71.06287961,9
42.3225428,-71.06375227,9
42.3222459,-71.06416367,9
42.32389906,-71.06603049,9
42.32305567,-71.06658106,9
42.32454437,-71.06654029,9
42.32497319,-71.0655947,9
42.32388637,-71.06673379,9
42.32450248,-71.06681359,9
42.32479251,-71.0657034,9
42.32490537,-71.06168671,9
42.32471013,-71.06136801,9
42.32646198,-71.05947997,9
42.3264617,-71.0593858,9
42.32636436,-71.05964602,9
42.32666503,-71.05978763,9
42.32680536,-71.06001467,9
42.32650784,-71.05998798,9
42.32645687,-71.05995627,9
42.3270269,-71.05996886,9
42.32688312,-71.06022297,9
42.32597829,-71.06039798,9
42.32589771,-71.06016715,9
42.32605502,-71.05990343,9
42.32622427,-71.05976786,9
42.32584767,-71.06034772,9
42.32609346,-71.06065805,9
42.32619413,-71.06088314,9
42.32627708,-71.0611069,9
42.32645157,-71.06099427,9
42.32668636,-71.06080581,9
42.32687486,-71.06065281,9
42.3270539,-71.06044739,9
42.32729485,-71.06030971,9
42.32746525,-71.06017209,9
42.32724145,-71.05979211,9
42.32679179,-71.05946286,9
42.32685235,-71.05946268,9
42.32694928,-71.05923951,9
42.32708735,-71.05914807,9
42.32612744,-71.05896657,13
42.32629604,-71.05883007,9
42.32649546,-71.05874268,9
42.32649058,-71.05869375,9
42.3266207,-71.059106,9
42.32624678,-71.05922891,9
42.32674639,-71.05857552,9
42.32667006,-71.05844022,9
42.32645111,-71.05853786,9
42.32689239,-71.05834062,9
42.3270173,-71.05845611,9
42.32740986,-71.05850796,10
42.32702517,-71.05913175,15
42.32695555,-71.05894561,10
42.32688996,-71.05898115,15
42.32641634,-71.05919618,10
42.32609093,-71.06229284,15
42.32584332,-71.06193609,10
42.32585521,-71.06151269,10
42.32598932,-71.06135205,15
42.32569282,-71.06158158,10
42.32538283,-71.06183806,15
42.32510812,-71.0620649,10
42.32654542,-71.06096468,15
42.32679333,-71.06076481,15
42.32702381,-71.06057821,15
42.32725886,-71.06038767,15
42.32702359,-71.05891728,15
42.32707687,-71.05880858,15
42.32706648,-71.0587098,15
42.32732146,-71.05915234,15
42.32738061,-71.05938887,15
42.32739072,-71.05811786,15
42.32702564,-71.05862036,15
42.32693147,-71.05854084,15
42.32686392,-71.05857087,15
42.32680109,-71.05859842,15
42.32551183,-71.05912598,15
42.3257555,-71.05901959,15
42.32592183,-71.05894456,15
42.32621396,-71.05881772,15
42.32712467,-71.05698878,15
42.32693848,-71.05680158,15
42.3268808,-71.05671517,15
42.32680458,-71.05649604,15
42.32680888,-71.0560104,15
42.32691698,-71.05593054,15
42.32731702,-71.05593789,15
42.3268928,-71.0557581,15
42.32667423,-71.05550122,15
42.32633206,-71.05523677,15
42.32621405,-71.05496905,15
42.32589126,-71.05462419,15
42.32572288,-71.05458044,15
42.32599677,-71.05487757,15
42.32720507,-71.0554573,15
42.32738818,-71.0555352,15
42.32702074,-71.05557124,15
42.3267892,-71.05449096,15
42.32692424,-71.05436453,15
42.32682252,-71.05436007,15
42.32670486,-71.05447506,15
42.32665742,-71.0544567,15
42.3266611,-71.05432203,15
42.32656387,-71.05427264,15
42.3265705,-71.05416143,15
42.3266529,-71.05418382,15
42.32686923,-71.05423489,15
42.32546063,-71.05429702,15
42.32418639,-71.05502235,15
42.3230891,-71.05422903,15
42.32309607,-71.05432891,15
42.32349377,-71.0544357,15
42.32603465,-71.05679767,15
42.32618968,-71.05679924,15
42.32663742,-71.05680673,15
42.32587192,-71.05659184,15
42.32557846,-71.05621934,15
42.32522856,-71.05590161,15
42.32448358,-71.05541025,15
42.32534362,-71.05658782,15
42.32410579,-71.05544533,15
42.32352812,-71.05496547,15
42.32278008,-71.05446549,15
42.3220953,-71.05454385,15
42.32257395,-71.05477011,15
42.32305168,-71.05499754,15
42.32668987,-71.05783969,15
42.32601481,-71.05721116,15
42.32539192,-71.05700936,15
42.32520126,-71.05694063,15
42.32519921,-71.05678213,15
42.32497927,-71.05677747,15
42.32497109,-71.05693738,15
42.32479483,-71.05698756,15
42.32473668,-71.05693547,15
42.32478199,-71.05677127,15
42.32450911,-71.05676313,15
42.32450472,-71.05693275,15
42.32427752,-71.05693618,15
42.32430124,-71.05675414,15
42.32404896,-71.05674767,15
42.32402967,-71.05693141,15
42.32378597,-71.05692702,15
42.3237731,-71.0567445,15
42.32353386,-71.05674002,15
42.32354052,-71.0569223,15
42.32341444,-71.05670146,15
42.32334897,-71.05540298,15
42.32342459,-71.05569396,15
42.32334067,-71.05597716,15
42.32341713,-71.05625949,15
42.32333569,-71.05652963,15
42.32586215,-71.05873395,15
42.32574906,-71.05832439,15
42.32560808,-71.05780497,15
42.32546492,-71.05728308,15
42.32575463,-71.05884948,15
42.3255388,-71.0589466,15
42.32599887,-71.05874058,15
42.32620213,-71.05865076,15
42.3250314,-71.05726683,15
42.32476626,-71.05655146,15
42.32480085,-71.05658415,15
42.32270655,-71.05583192,15
42.32288075,-71.05594605,15
42.3230977,-71.05583761,15
42.32330469,-71.05595357,15
42.32493209,-71.05748699,15
42.32520875,-71.05849303,15
42.32506798,-71.05797393,15
42.32418486,-71.05701211,15
42.32416055,-71.05722282,15
42.32430313,-71.05743949,15
42.32430901,-71.05777807,15
42.32445986,-71.05801329,15
42.32445036,-71.05830107,15
42.3245976,-71.05851762,15
42.32459667,-71.05883114,15
42.32475027,-71.05907274,15
42.32471712,-71.05927087,15
42.3248579,-71.05925254,15
42.3248504,-71.0594331,15
42.32504239,-71.05916919,15
42.32511739,-71.05930742,15
42.32527253,-71.05906664,15
42.32523677,-71.0593373,15
42.32487594,-71.05848682,15
42.32347167,-71.05697311,15
42.32328475,-71.05673385,15
42.32274731,-71.05518664,15
42.32257215,-71.05518307,15
42.32492616,-71.05989054,15
42.32528229,-71.06442187,15
42.32401789,-71.06113209,15
42.324626,-71.06016128,15
42.3267666,-71.05926305,15
42.32552771,-71.06460655,15
42.32208314,-71.06195,15
42.32203305,-71.06124989,15
42.32232618,-71.06114938,15
42.322343,-71.06097077,15
42.32210554,-71.06105937,15
42.3223882,-71.06073946,15
42.32227271,-71.06041132,15
42.32209913,-71.0599096,15
42.32259947,-71.06084795,15
42.32282727,-71.06070993,15
42.32265427,-71.06103506,15
42.32254066,-71.06129261,15
42.32269041,-71.06175283,15
42.32298693,-71.06212264,15
42.32245538,-71.06156287,15
42.32290094,-71.06085442,15
42.32298098,-71.06078895,15
42.32309921,-71.06070235,15
42.32324409,-71.06059755,15
42.32337973,-71.06049648,15
42.32352519,-71.06039091,15
42.32349495,-71.06022592,15
42.32329472,-71.06037136,15
42.32308147,-71.06052397,10
42.3228617,-71.06016819,10
42.32271923,-71.05976435,10
42.32254791,-71.05926732,10
42.32238666,-71.05880459,10
42.32220999,-71.05829235,10
42.32305469,-71.06115337,10
42.32288427,-71.06094245,10
42.32205112,-71.05689191,15
42.3220137,-71.05671022,15
42.32231713,-71.05671648,15
42.32229753,-71.0568984,15
42.32253909,-71.05672124,15
42.32260728,-71.05690637,15
42.32279964,-71.05672534,15
42.32276016,-71.05690797,15
42.32302995,-71.05672991,15
42.32301958,-71.0569105,15
42.32327896,-71.05691613,15
42.32345149,-71.05720651,15
42.32371171,-71.05784429,15
42.32372913,-71.05821605,15
42.32386988,-71.05842421,15
42.32386521,-71.05872174,15
42.32400418,-71.05891084,15
42.32394027,-71.05899938,15
42.32402506,-71.05930403,15
42.32413047,-71.05937051,15
42.32416123,-71.05948686,15
42.32413426,-71.05970432,15
42.32433228,-71.059622,15
42.32437641,-71.05977359,15
42.32460692,-71.05960549,15
42.3245901,-71.05943435,15
42.32466881,-71.0595623,15
42.32410267,-71.0597874,10
42.3241151,-71.05996348,15
42.32388586,-71.05994302,10
42.32375149,-71.06022705,15
42.32370393,-71.06007305,10
42.32363359,-71.06005706,10
42.3234896,-71.05990043,15
42.32340829,-71.05966067,10
42.32332452,-71.05941115,15
42.3232252,-71.05911703,10
42.32316077,-71.05893083,10
42.32308031,-71.05869303,10
42.32300589,-71.0584771,10
42.32283555,-71.05797179,10
42.32285844,-71.05778024,10
42.32290276,-71.05773703,10
42.32272483,-71.05764521,10
42.3226455,-71.05740821,10
42.32255473,-71.05714263,10
42.3224958,-71.05697673,10
42.32391185,-71.06010961,10
42.32250468,-71.05593924,10
42.32230565,-71.05582576,10
42.32210102,-71.05593253,10
42.32319373,-71.06316078,10
42.32693728,-71.05530284,15
42.3270172,-71.05526483,15
42.32546191,-71.0558064,15
42.32382205,-71.06347945,15
42.3247661,-71.06365634,15
42.32650095,-71.05527098,15
42.32561126,-71.05431714,15
42.31143238,-71.11822709,15
42.31157085,-71.11778633,15
42.31128418,-71.11810658,15
42.31171443,-71.11748392,15
42.31148731,-71.11738192,15
42.31137264,-71.11714459,15
42.3118145,-71.11770823,15
42.31203321,-71.11780184,15
42.31216693,-71.11806283,15
42.31231546,-71.1180843,15
42.31242485,-71.11832052,15
42.31269315,-71.11846041,15
42.31276878,-71.11866754,15
42.31294778,-71.11871708,15
42.31216337,-71.11726902,15
42.31257012,-71.11587386,10
42.31228456,-71.1154807,10
42.31155168,-71.11449843,10
42.3115933,-71.11430476,10
42.3116019,-71.11451796,15
42.3112859,-71.11439257,15
42.3118791,-71.11421969,15
42.31214382,-71.1141414,10
42.31218521,-71.11387186,10
42.31195207,-71.11283528,10
42.31195834,-71.11246743,15
42.31182412,-71.11228684,10
42.31168207,-71.11200195,15
42.31127132,-71.11197742,10
42.31329927,-71.11758024,15
42.31462442,-71.11879062,15
42.31451547,-71.11863862,15
42.3143961,-71.11842368,15
42.31424845,-71.11804911,15
42.31371727,-71.11746816,15
42.31342387,-71.11705877,15
42.31353662,-71.11727341,15
42.31319113,-71.11673806,15
42.31286749,-71.11628577,15
42.31471861,-71.11839901,15
42.31481277,-71.11854636,15
42.31471425,-71.11867683,15
42.3149141,-71.11840888,15
42.31502067,-71.1182743,15
42.31491897,-71.11813734,15
42.31464446,-71.11784602,15
42.31451533,-71.11774802,15
42.31437784,-71.11761218,15
42.31510887,-71.11784789,15
42.31513416,-71.11811852,15
42.31522749,-71.11798336,15
42.31531664,-71.11784311,15
42.31460375,-71.1169401,15
42.31485753,-71.11699132,15
42.31454121,-71.11663438,15
42.31121244,-71.11567521,15
42.31377427,-71.11873693,15
42.31255696,-71.11665854,15
42.3125164,-71.11660184,10
42.31125666,-71.11503114,15
42.31135758,-71.11455187,10
42.31164427,-71.11473916,10
42.31189911,-71.11439295,10
42.31427639,-71.11792893,10
42.31218111,-71.11431139,15
42.31230143,-71.11400793,10
42.31241554,-71.11407467,10
42.31242771,-71.11424778,15
42.31263018,-71.11422249,15
42.31261284,-71.11405098,15
42.31409425,-71.11622099,15
42.31384617,-71.11579208,15
42.31365166,-71.11530318,15
42.31279521,-71.11420363,15
42.31290706,-71.11401975,10
42.31220833,-71.11358488,15
42.31206581,-71.11334581,15
42.31209086,-71.11307123,15
42.31295861,-71.11419531,10
42.31551997,-71.11756682,10
42.3152817,-71.11754824,10
42.31494252,-71.11679474,10
42.31498585,-71.11685286,15
42.31504082,-71.11689386,15
42.31482772,-71.11684074,15
42.31339427,-71.11468248,10
42.31326611,-71.1143349,10
42.31312612,-71.11419265,10
42.31307002,-71.11401,10
42.31186719,-71.11176273,10
42.31194061,-71.11208824,10
42.31294661,-71.11323912,15
42.31310309,-71.11347762,15
42.31310024,-71.11377532,15
42.31314498,-71.11395834,15
42.31337679,-71.1140073,15
42.31338706,-71.11389512,15
42.31342148,-71.11419323,15
42.31367019,-71.1141948,15
42.31519004,-71.11661418,15
42.3152868,-71.1167402,15
42.31539254,-71.11681479,15
42.3154596,-71.11701962,15
42.31546001,-71.11726755,15
42.31559981,-71.1172449,15
42.3156875,-71.11718824,15
42.31562143,-71.11742395,15
42.31574922,-71.11731282,15
42.31614592,-71.11733189,15
42.31599732,-71.11733171,15
42.31571341,-71.11704895,15
42.31567954,-71.1168626,15
42.31639961,-71.11729777,15
42.3143326,-71.11472113,15
42.31371062,-71.11401222,15
42.31341588,-71.11365964,15
42.31333907,-71.11340093,15
42.31280908,-71.11276336,15
42.31294064,-71.11291476,15
42.31193263,-71.1110443,15
42.31221595,-71.11119431,11
42.3124292,-71.11169515,15
42.31256602,-71.1117895,10
42.31259746,-71.11212504,10
42.31278365,-71.11241215,10
42.31328654,-71.11288775,10
42.3133055,-71.11262399,10
42.31336775,-71.113166,15
42.31411427,-71.11401624,15
42.31406572,-71.11420196,15
42.31410735,-71.11423546,15
42.31595284,-71.1169374,15
42.31653794,-71.11727036,15
42.31667463,-71.11722892,15
42.31621856,-71.11687202,15
42.31458738,-71.1142332,15
42.31440842,-71.11419944,15
42.31439367,-71.11402232,15
42.31418814,-71.1139867,15
42.31410092,-71.1137554,15
42.31294708,-71.11207213,15
42.31241856,-71.11144897,15
42.31218666,-71.11090345,15
42.31202406,-71.11074387,15
42.31179725,-71.11021589,15
42.31195529,-71.11035867,15
42.31121278,-71.10885253,15
42.31135121,-71.10894764,15
42.31140293,-71.10929204,15
42.31151122,-71.10954917,15
42.31161957,-71.10980196,15
42.31177954,-71.10994863,15
42.31186573,-71.10956998,15
42.31227317,-71.11044492,15
42.31215962,-71.11067682,15
42.31406247,-71.11317594,15
42.31415015,-71.11339516,15
42.31472323,-71.1140182,15
42.31473448,-71.11419555,15
42.31648488,-71.11683774,15
42.31676219,-71.11682414,15
42.31600747,-71.11569693,15
42.3157933,-71.11512149,15
42.31579682,-71.11488043,15
42.3156193,-71.11465012,15
42.31509,-71.11418824,15
42.31508037,-71.11401015,15
42.31411316,-71.11285985,15
42.31402668,-71.1126327,15
42.31392375,-71.11220155,15
42.31406838,-71.11232691,15
42.31249622,-71.11034383,15
42.31560674,-71.11436816,15
42.31555314,-71.11419995,15
42.31539829,-71.11417059,11
42.31539524,-71.11398473,11
42.31385465,-71.11191917,11
42.31367412,-71.11175505,11
42.31362655,-71.11149976,11
42.31344623,-71.11133892,11
42.31337666,-71.11104964,11
42.31322658,-71.11094476,11
42.31260315,-71.11012513,11
42.31220746,-71.10931463,11
42.31130943,-71.10821907,11
42.31119055,-71.10832045,11
42.31123668,-71.10795709,11
42.31120761,-71.10778435,15
42.31122652,-71.10757093,15
42.31126478,-71.10738472,10
42.31146289,-71.10735054,10
42.31161148,-71.10740966,10
42.31294284,-71.10978108,10
42.31456523,-71.11171701,10
42.31588086,-71.11393895,10
42.31598709,-71.11409467,10
42.31609479,-71.11409869,10
42.316196,-71.1143885,10
42.31655161,-71.11410228,10
42.31626592,-71.11397106,10
42.31620748,-71.11382551,10
42.31580836,-71.11315682,10
42.31311789,-71.10933332,10
42.31220541,-71.10799941,10
42.31210519,-71.10778088,15
42.31197965,-71.10767759,15
42.31181169,-71.10753962,15
42.31158162,-71.1071373,15
42.311595,-71.10701429,15
42.31143004,-71.10711526,15
42.31123763,-71.10668433,15
42.31138711,-71.10659052,15
42.31136806,-71.10646071,15
42.31154305,-71.10634044,10
42.31153781,-71.10649202,10
42.31176879,-71.1069075,10
42.31196694,-71.10694838,10
42.31181258,-71.10713962,10
42.31328553,-71.10917239,10
42.31336089,-71.10890498,10
42.31641213,-71.1133718,10
42.31649319,-71.11364582,10
42.31654445,-71.11379862,10
42.31618798,-71.1130354,15
42.31598084,-71.11267098,15
42.31402547,-71.10966083,15
42.31393315,-71.1094148,15
42.31337893,-71.10880655,15
42.3135548,-71.10877816,15
42.3132985,-71.10854237,15
42.31313225,-71.10836669,15
42.31218679,-71.1069581,10
42.31596013,-71.11266231,10
42.31183162,-71.1062947,10
42.31174017,-71.10620737,10
42.31170004,-71.10609511,11
42.31188521,-71.10597376,11
42.31192404,-71.10608612,11
42.31234785,-71.10661522,11
42.31235404,-71.10675983,11
42.31364616,-71.10854377,11
42.31573225,-71.11189635,11
42.31566055,-71.11189997,11
42.3165761,-71.11243561,11
42.31631929,-71.1119005,11
42.31606359,-71.11181176,10
42.31259785,-71.10675158,10
42.31227197,-71.1060044,10
42.31213636,-71.10596471,10
42.31210711,-71.10584626,10
42.31242258,-71.10592045,10
42.31270718,-71.10644298,10
42.31253533,-71.10652671,10
42.31277156,-71.10655635,10
42.31300119,-71.10655731,10
42.31400472,-71.10824573,10
42.31418691,-71.10823171,10
42.31512814,-71.10980172,10
42.31532002,-71.11013267,10
42.31547666,-71.11041525,11
42.3156093,-71.11025195,11
42.3158592,-71.1102347,11
42.31439233,-71.10808593,11
42.31406469,-71.10775916,11
42.31425783,-71.10770554,11
42.3131495,-71.10637105,11
42.31601832,-71.1100533,11
42.31627993,-71.11003548,11
42.31643765,-71.10995856,11
42.31500117,-71.10809211,11
42.31478626,-71.10803332,11
42.31375334,-71.10618978,11
42.31354987,-71.10617297,11
42.31394113,-71.10598418,11
42.31420694,-71.10650674,11
42.31409124,-71.10627017,11
42.31427692,-71.10660199,11
42.31655583,-71.10936731,11
42.31538887,-71.10789174,11
42.31440262,-71.10636292,11
42.31461815,-71.10629332,11
42.31424571,-71.10585517,11
42.31409264,-71.10600344,10
42.31474594,-71.10605199,10
42.31497108,-71.10603813,10
42.31578081,-71.10765231,10
42.31617478,-71.10725317,10
42.31608515,-71.10707838,10
42.31602348,-71.10684426,10
42.31650431,-71.1072131,10
42.31666413,-71.10699985,10
42.31661367,-71.10696071,10
42.31650308,-71.10670483,10
42.31637051,-71.10614532,10
42.31647044,-71.10637665,10
42.31655193,-71.11351137,10
42.3164709,-71.11354192,10
42.31653015,-71.11337058,11
42.31556996,-71.11281827,11
42.31668523,-71.11571333,11
42.3165377,-71.11531237,11
42.31574984,-71.11414281,11
42.31567364,-71.11396953,11
42.31523156,-71.11666748,11
42.31540748,-71.11770287,11
42.31453307,-71.1174169,11
42.31437932,-71.11815471,11
42.31419609,-71.11784837,11
42.31394733,-71.11753819,11
42.31403667,-71.11720075,10
42.31396714,-71.11721892,10
42.31280392,-71.11637528,10
42.31390037,-71.11813734,10
42.31397526,-71.11823725,10
42.31350636,-71.11883646,10
42.31613382,-71.10743509,10
42.31516118,-71.10791906,10
42.31337335,-71.10637426,10
42.31457321,-71.10817295,10
42.31387363,-71.10845606,10
42.3130473,-71.10809408,10
42.31150648,-71.10622393,10
42.31282113,-71.11001009,10
42.31255073,-71.10951891,10
42.31133758,-71.10792851,10
42.31135521,-71.10833916,10
42.31123031,-71.10847009,10
42.31135817,-71.10853887,10
42.31123031,-71.10847009,10
42.31194736,-71.11346168,10
42.311651,-71.11355301,11
42.31637806,-71.11488358,11
42.3155607,-71.10767709,10
42.31644016,-71.11346022,10
42.31312826,-71.10958788,10
42.3139335,-71.10974707,10
42.31386317,-71.10977913,10
42.31380051,-71.10972678,11
42.31510912,-71.10860702,11
42.31198158,-71.10620313,11
42.31212263,-71.10610093,11
42.31168909,-71.10639284,11
42.3113987,-71.10812356,11
42.31304473,-71.11238856,11
42.31257433,-71.10904403,11
42.31397224,-71.11833371,11
42.31377572,-71.11817682,11
42.31391706,-71.11801966,11
42.31181037,-71.1150745,11
42.31134421,-71.11568087,11
42.31131651,-71.11532785,11
42.31574667,-71.11082067,11
42.31587864,-71.11732709,11
42.3162917,-71.11732628,11
42.31501546,-71.11665617,11
42.31594479,-71.10673278,11
42.31540118,-71.10587182,11
42.3155875,-71.11090509,11
42.31567414,-71.1108143,11
42.31557339,-71.11098352,11
42.31401819,-71.11001432,11
42.31653255,-71.10097771,11
42.31624737,-71.10086736,11
42.31618855,-71.10097785,11
42.31628844,-71.1010663,11
42.31608737,-71.10127834,11
42.31580902,-71.10078273,11
42.31544125,-71.10053159,11
42.31512537,-71.10018224,11
42.31482767,-71.09982824,11
42.31469792,-71.09967857,11
42.31453653,-71.09964177,11
42.31446268,-71.09951794,11
42.31443811,-71.09940152,11
42.3144563,-71.09923449,11
42.31464477,-71.09933805,11
42.31473848,-71.09944779,11
42.31489831,-71.09928981,11
42.31477464,-71.09920914,11
42.31490735,-71.09908059,11
42.31500592,-71.09918565,11
42.31509293,-71.09910015,11
42.31501544,-71.09897183,11
42.31523249,-71.09896291,11
42.31539134,-71.09880617,11
42.31548865,-71.0987116,11
42.31557701,-71.09862538,11
42.31594867,-71.09837643,11
42.3157877,-71.09841482,11
42.31584818,-71.09807232,11
42.31598644,-71.09801625,11
42.3154885,-71.0987801,11
42.31556459,-71.09886886,11
42.31563882,-71.09895549,11
42.31568313,-71.09868108,11
42.31553414,-71.09831822,11
42.3154294,-71.09823343,11
42.31502966,-71.09794766,11
42.31509482,-71.0978623,11
42.31495038,-71.09819022,11
42.31474532,-71.09829352,11
42.3141991,-71.09884842,11
42.31425058,-71.09911354,11
42.31517966,-71.09910761,11
42.31627169,-71.1002162,11
42.31607435,-71.10056677,11
42.3165777,-71.09984724,11
42.31610216,-71.0983817,11
42.31571241,-71.09805056,11
42.31589613,-71.09879126,11
42.31604965,-71.09896604,11
42.31620778,-71.09915228,11
42.31638075,-71.09935328,11
42.31657716,-71.09957646,11
42.31459156,-71.10064117,11
42.3145802,-71.10069681,11
42.31452259,-71.10077653,11
42.31468649,-71.10091266,11
42.31489788,-71.10096054,11
42.31499845,-71.10117092,11
42.3152257,-71.10123228,11
42.31536768,-71.10147868,11
42.31559096,-71.10153491,11
42.31571673,-71.10176676,11
42.31590512,-71.10182037,11
42.31574024,-71.10196905,11
42.31569407,-71.10225057,11
42.31560217,-71.10242826,11
42.31553079,-71.10237477,11
42.31391521,-71.1012857,11
42.31374444,-71.1014927,11
42.31389667,-71.10174187,11
42.31389942,-71.10196796,11
42.31393523,-71.1021419,11
42.3140636,-71.10224828,11
42.31408443,-71.10252726,11
42.31437247,-71.10243112,11
42.3142587,-71.1026559,11
42.31458909,-71.10218387,11
42.31523966,-71.10240446,11
42.31531032,-71.10238556,11
42.31522705,-71.10301345,11
42.31504837,-71.1029021,11
42.31502482,-71.10283382,11
42.31515025,-71.10258356,11
42.31563868,-71.10326947,11
42.31587314,-71.10341686,11
42.316058,-71.10352947,11
42.31646736,-71.10316271,11
42.31656442,-71.10523417,11
42.31631733,-71.10526852,11
42.31514185,-71.10585144,11
42.31553227,-71.1056762,11
42.31573905,-71.10569054,11
42.31590753,-71.10550254,11
42.31616456,-71.10547719,11
42.31634135,-71.10584826,11
42.31651951,-71.10485312,11
42.3165566,-71.10493526,11
42.31647661,-71.10510623,11
42.3164124,-71.10499064,11
42.31634357,-71.10518998,11
42.31615333,-71.10530274,11
42.3158507,-71.10520714,11
42.31591605,-71.10512775,11
42.31575584,-71.10518017,11
42.31568689,-71.10527524,11
42.31558667,-71.10521624,11
42.31552896,-71.10533043,11
42.31542942,-71.1052614,11
42.31536988,-71.10538449,11
42.31526744,-71.10533437,11
42.31520426,-71.10543345,11
42.31510962,-71.10539909,11
42.31494313,-71.10545117,11
42.31481913,-71.10547374,11
42.31469632,-71.10545563,11
42.31461919,-71.10548755,11
42.31454105,-71.10553397,11
42.31444267,-71.10540494,11
42.31432497,-71.10529183,11
42.31416605,-71.10526625,11
42.3139877,-71.10528834,11
42.31386911,-71.10533316,11
42.31370217,-71.10540771,11
42.31373604,-71.10531,11
42.31382089,-71.10526896,11
42.31378496,-71.10553936,11
42.31383424,-71.10575604,11
42.31401241,-71.10591044,11
42.31413814,-71.10576042,11
42.31427331,-71.10563761,11
42.31438059,-71.10565624,11
42.31443662,-71.10556657,11
42.3146252,-71.10561938,11
42.3145202,-71.10515684,11
42.31460065,-71.10513754,11
42.31443988,-71.10474907,11
42.31426426,-71.10484513,11
42.31407181,-71.10493925,11
42.31387653,-71.10502924,11
42.31357969,-71.10508584,11
42.31349817,-71.10510694,11
42.31345689,-71.10520268,11
42.31351251,-71.1053096,11
42.31356534,-71.10532985,11
42.3136299,-71.10530494,11
42.31352075,-71.10547913,11
42.31337283,-71.1055748,11
42.3132265,-71.10565626,11
42.31306908,-71.10572761,11
42.31290425,-71.10576999,11
42.3127367,-71.10580455,11
42.31257972,-71.10585396,11
42.31639039,-71.10466663,11
42.31633072,-71.10469973,11
42.31628777,-71.1047181,11
42.31624589,-71.1046053,11
42.3163028,-71.1045792,11
42.31635862,-71.10455039,11
42.31625089,-71.10438571,11
42.31637155,-71.10432805,11
42.31654753,-71.10422896,11
42.31619377,-71.10500009,11
42.31607751,-71.10505481,11
42.31469841,-71.10474136,11
42.31493077,-71.10461683,11
42.31485814,-71.10452147,11
42.31504679,-71.10441474,11
42.3150836,-71.10452674,11
42.31527758,-71.10439859,11
42.31523107,-71.10428953,11
42.31544097,-71.10439768,11
42.31561191,-71.10445458,11
42.31577742,-71.10450245,11
42.31593954,-71.10449804,11
42.31609973,-71.10445171,11
42.31603241,-71.10459976,11
42.31610036,-71.10488986,11
42.31641671,-71.10420597,11
42.31644327,-71.10412959,11
42.31650783,-71.10391472,11
42.31660297,-71.10373507,11
42.31658877,-71.10345944,11
42.31651559,-71.10348441,11
42.31654454,-71.10332615,11
42.31647189,-71.10339375,11
42.3154131,-71.10414743,11
42.31400793,-71.09874075,11
42.31394644,-71.09846983,11
42.31398534,-71.09839377,11
42.3142343,-71.09809794,11
42.31433268,-71.09786198,11
42.31454652,-71.09771706,11
42.31476302,-71.09733834,11
42.31463955,-71.09713463,11
42.31479089,-71.0969793,11
42.31498655,-71.09725707,11
42.31484893,-71.09743515,11
42.31503678,-71.09769996,11
42.31455047,-71.09663997,11
42.31439652,-71.09679021,11
42.31435467,-71.09636278,11
42.31421818,-71.09653621,11
42.31403805,-71.09659236,11
42.31414175,-71.09605915,11
42.31400874,-71.09623785,11
42.31379957,-71.09594144,11
42.31393936,-71.09577144,11
42.31369428,-71.09542622,11
42.31356903,-71.09561493,11
42.31358193,-71.09572206,11
42.31340155,-71.09591806,11
